"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_biogas","conversion_factor_pri_landfill_gas","conversion_factor_pri_sewage_gas","conversion_factor_sec_elec","ef_sec_biogas_emi_co2_f_pow","ef_pri_landfill_gas_emi_co2_f_pow","ef_pri_sewage_gas_emi_co2_f_pow"
1,"global",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
2,"global",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
3,"global",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
4,"global",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
5,"global",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
6,"global",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
7,"global",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
8,"global",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
9,"global",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
10,"global",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
11,"global",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
12,"DE",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
13,"DE",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
14,"DE",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
15,"DE",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
16,"DE",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
17,"DE",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
18,"DE",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
19,"DE",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
20,"DE",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
21,"DE",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
22,"DE",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
23,"AT",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
24,"AT",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
25,"AT",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
26,"AT",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
27,"AT",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
28,"AT",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
29,"AT",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
30,"AT",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
31,"AT",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
32,"AT",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
33,"AT",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
34,"BE",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
35,"BE",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
36,"BE",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
37,"BE",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
38,"BE",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
