"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_methane","conversion_factor_sec_elec","ef_sec_methane_emi_co2_f_pow"
985,"AT",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
986,"AT",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
987,"AT",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
988,"AT",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
989,"AT",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
990,"AT",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
991,"BE",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
992,"BE",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
993,"BE",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
994,"BE",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
995,"BE",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
996,"BE",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
997,"BE",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
998,"BE",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
999,"BE",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1000,"BE",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1001,"BE",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1002,"BG",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1003,"BG",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1004,"BG",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1005,"BG",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1006,"BG",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1007,"BG",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1008,"BG",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1009,"BG",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1010,"BG",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1011,"BG",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1012,"BG",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1013,"CH",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1014,"CH",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1015,"CH",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1016,"CH",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1017,"CH",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1018,"CH",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1019,"CH",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1020,"CH",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1021,"CH",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1022,"CH",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1023,"CH",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1024,"CY",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1025,"CY",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1026,"CY",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1027,"CY",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1028,"CY",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1029,"CY",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1030,"CY",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1031,"CY",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1032,"CY",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1033,"CY",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1034,"CY",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1035,"CZ",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1036,"CZ",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1037,"CZ",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1038,"CZ",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1039,"CZ",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1040,"CZ",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1041,"CZ",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1042,"CZ",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1043,"CZ",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1044,"CZ",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1045,"CZ",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1046,"DK",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1047,"DK",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1048,"DK",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1049,"DK",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1050,"DK",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1051,"DK",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1052,"DK",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1053,"DK",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1054,"DK",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1055,"DK",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1056,"DK",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1057,"ES",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1058,"ES",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1059,"ES",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1060,"ES",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1061,"ES",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1062,"ES",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1063,"ES",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1064,"ES",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1065,"ES",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1066,"ES",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1067,"ES",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1068,"FI",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1069,"FI",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1070,"FI",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1071,"FI",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1072,"FI",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1073,"FI",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1074,"FI",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1075,"FI",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1076,"FI",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1077,"FI",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1078,"FI",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1079,"FR",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1080,"FR",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1081,"FR",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1082,"FR",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1083,"FR",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1084,"FR",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1085,"FR",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1086,"FR",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1087,"FR",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1088,"FR",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1089,"FR",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1090,"GB",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1091,"GB",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1092,"GB",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1093,"GB",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1094,"GB",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1095,"GB",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1096,"GB",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1097,"GB",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1098,"GB",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1099,"GB",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1100,"GB",2070,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1101,"GR",2020,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,696032.518263499,23276.0,2.10337968835213,0.0,0.0,0.0,30,"","v1","","","",1.68067226890756,1.0,"global_emission_factors.sec_methane"
1102,"GR",2021,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,693596.404449577,22641.2,2.0462978799067,0.0,0.0,0.0,30,"","v1","","","",1.65562913907285,1.0,"global_emission_factors.sec_methane"
1103,"GR",2024,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,686288.06300781,22323.8,2.01775697568398,0.0,0.0,0.0,30,"","v1","","","",1.64338537387017,1.0,"global_emission_factors.sec_methane"
1104,"GR",2027,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,678979.721566043,22535.4,2.03678424516579,0.0,0.0,0.0,30,"","v1","","","",1.65152766308836,1.0,"global_emission_factors.sec_methane"
1105,"GR",2030,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,671671.380124277,22218.0,2.00824334094307,0.0,0.0,0.0,30,"","v1","","","",1.63934426229508,1.0,"global_emission_factors.sec_methane"
1106,"GR",2035,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,669061.258180789,21689.0,1.96282668668329,0.0,0.0,0.0,30,"","v1","","","",1.6260162601626,1.0,"global_emission_factors.sec_methane"
1107,"GR",2040,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,666451.1362373,21160.0,1.9174100324235,0.0,0.0,0.0,30,"","v1","","","",1.61290322580645,1.0,"global_emission_factors.sec_methane"
1108,"GR",2045,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,663841.014293812,20784.3202121641,1.87404758388879,0.0,0.0,0.0,30,"","v1","","","",1.6,1.0,"global_emission_factors.sec_methane"
1109,"GR",2050,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
1110,"GR",2060,"pow_combustion_cc_methane_1",0.0,100000.0,0.0,661230.892350324,20408.6404243281,1.83068513535407,0.0,0.0,0.0,30,"","v1","","","",1.58730158730159,1.0,"global_emission_factors.sec_methane"
