"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_biogas","conversion_factor_sec_elec","ef_sec_biogas_emi_co2_f_pow"
397,"MT",2020,"pow_combustion_ic_biogas_04",4.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
398,"MT",2021,"pow_combustion_ic_biogas_04",4.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
399,"MT",2024,"pow_combustion_ic_biogas_04",4.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
400,"MT",2027,"pow_combustion_ic_biogas_04",4.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
401,"MT",2030,"pow_combustion_ic_biogas_04",4.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
402,"MT",2035,"pow_combustion_ic_biogas_04",4.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
403,"MT",2040,"pow_combustion_ic_biogas_04",1.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
404,"MT",2045,"pow_combustion_ic_biogas_04",1.56,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
405,"MT",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
406,"MT",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
407,"MT",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
408,"NL",2020,"pow_combustion_ic_biogas_04",147.51,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
409,"NL",2021,"pow_combustion_ic_biogas_04",147.51,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
410,"NL",2024,"pow_combustion_ic_biogas_04",142.948176211454,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
411,"NL",2027,"pow_combustion_ic_biogas_04",142.948176211454,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
412,"NL",2030,"pow_combustion_ic_biogas_04",139.025,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
413,"NL",2035,"pow_combustion_ic_biogas_04",37.4995481001704,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
414,"NL",2040,"pow_combustion_ic_biogas_04",5.99100000000003,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
415,"NL",2045,"pow_combustion_ic_biogas_04",5.99100000000003,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
416,"NL",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
417,"NL",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
418,"NL",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
419,"NO",2020,"pow_combustion_ic_biogas_04",4.155,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
420,"NO",2021,"pow_combustion_ic_biogas_04",4.155,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
421,"NO",2024,"pow_combustion_ic_biogas_04",1.825,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
422,"NO",2027,"pow_combustion_ic_biogas_04",1.165,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
423,"NO",2030,"pow_combustion_ic_biogas_04",1.165,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
424,"NO",2035,"pow_combustion_ic_biogas_04",1.165,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
425,"NO",2040,"pow_combustion_ic_biogas_04",1.165,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
426,"NO",2045,"pow_combustion_ic_biogas_04",1.165,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
427,"NO",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
428,"NO",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
429,"NO",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
430,"PL",2020,"pow_combustion_ic_biogas_04",229.433,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
431,"PL",2021,"pow_combustion_ic_biogas_04",230.593,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
432,"PL",2024,"pow_combustion_ic_biogas_04",230.593,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
433,"PL",2027,"pow_combustion_ic_biogas_04",230.593,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
434,"PL",2030,"pow_combustion_ic_biogas_04",230.593,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
435,"PL",2035,"pow_combustion_ic_biogas_04",230.593,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
436,"PL",2040,"pow_combustion_ic_biogas_04",76.9776629727562,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
437,"PL",2045,"pow_combustion_ic_biogas_04",47.1620000000001,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
438,"PL",2050,"pow_combustion_ic_biogas_04",1.16,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
439,"PL",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
440,"PL",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
441,"PT",2020,"pow_combustion_ic_biogas_04",0.36,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
442,"PT",2021,"pow_combustion_ic_biogas_04",0.36,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
443,"PT",2024,"pow_combustion_ic_biogas_04",0.15,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
444,"PT",2027,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
445,"PT",2030,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
446,"PT",2035,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
447,"PT",2040,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
448,"PT",2045,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
449,"PT",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
450,"PT",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
451,"PT",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
452,"RO",2020,"pow_combustion_ic_biogas_04",21.099,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
453,"RO",2021,"pow_combustion_ic_biogas_04",21.099,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
454,"RO",2024,"pow_combustion_ic_biogas_04",21.099,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
455,"RO",2027,"pow_combustion_ic_biogas_04",21.099,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
456,"RO",2030,"pow_combustion_ic_biogas_04",21.099,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
457,"RO",2035,"pow_combustion_ic_biogas_04",21.099,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
458,"RO",2040,"pow_combustion_ic_biogas_04",15.533,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
459,"RO",2045,"pow_combustion_ic_biogas_04",15.533,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
460,"RO",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
461,"RO",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
462,"RO",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
463,"RS",2020,"pow_combustion_ic_biogas_04",28.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
464,"RS",2021,"pow_combustion_ic_biogas_04",28.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
465,"RS",2024,"pow_combustion_ic_biogas_04",28.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
466,"RS",2027,"pow_combustion_ic_biogas_04",28.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
467,"RS",2030,"pow_combustion_ic_biogas_04",28.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
468,"RS",2035,"pow_combustion_ic_biogas_04",28.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
469,"RS",2040,"pow_combustion_ic_biogas_04",23.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
470,"RS",2045,"pow_combustion_ic_biogas_04",23.508,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
471,"RS",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
472,"RS",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
473,"RS",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
474,"SE",2020,"pow_combustion_ic_biogas_04",35.0935791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
475,"SE",2021,"pow_combustion_ic_biogas_04",35.0935791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
476,"SE",2024,"pow_combustion_ic_biogas_04",32.7335791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
477,"SE",2027,"pow_combustion_ic_biogas_04",32.7335791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
478,"SE",2030,"pow_combustion_ic_biogas_04",32.7335791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
479,"SE",2035,"pow_combustion_ic_biogas_04",32.7335791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
480,"SE",2040,"pow_combustion_ic_biogas_04",32.7335791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
481,"SE",2045,"pow_combustion_ic_biogas_04",32.7335791519128,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
482,"SE",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
483,"SE",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
484,"SE",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
485,"SI",2020,"pow_combustion_ic_biogas_04",28.805,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
486,"SI",2021,"pow_combustion_ic_biogas_04",30.821,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
487,"SI",2024,"pow_combustion_ic_biogas_04",30.237,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
488,"SI",2027,"pow_combustion_ic_biogas_04",29.362,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
489,"SI",2030,"pow_combustion_ic_biogas_04",27.362,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
490,"SI",2035,"pow_combustion_ic_biogas_04",18.362,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
491,"SI",2040,"pow_combustion_ic_biogas_04",7.362,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
492,"SI",2045,"pow_combustion_ic_biogas_04",7.362,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
493,"SI",2050,"pow_combustion_ic_biogas_04",2.016,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
494,"SI",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
495,"SI",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
496,"SK",2020,"pow_combustion_ic_biogas_04",74.0099514512288,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
497,"SK",2021,"pow_combustion_ic_biogas_04",74.0099514512288,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
498,"SK",2024,"pow_combustion_ic_biogas_04",74.0099514512288,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
499,"SK",2027,"pow_combustion_ic_biogas_04",74.0099514512288,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
500,"SK",2030,"pow_combustion_ic_biogas_04",74.0099514512288,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
501,"SK",2035,"pow_combustion_ic_biogas_04",70.2981206396745,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
502,"SK",2040,"pow_combustion_ic_biogas_04",3.66283049282053,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
503,"SK",2045,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
504,"SK",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
505,"SK",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
506,"SK",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
