"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_heating_oil","conversion_factor_sec_elec","ef_sec_heating_oil_emi_co2_f_pow"
1,"global",2020,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8579.291088824,404081.63284,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.sec_heating_oil"
2,"global",2021,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8544.9739244687,401954.887404,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.4330900243309,1.0,"global_emission_factors.sec_heating_oil"
3,"global",2024,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8442.02243140282,395574.651096,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.41545893719807,1.0,"global_emission_factors.sec_heating_oil"
4,"global",2027,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8339.07093833693,389194.414788,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.sec_heating_oil"
5,"global",2030,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8236.11944527104,382814.17848,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_heating_oil"
6,"global",2035,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8150.3265343828,377497.31489,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.sec_heating_oil"
7,"global",2040,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8064.53362349456,372180.4513,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_heating_oil"
8,"global",2045,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7978.74071260632,366863.58771,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_heating_oil"
9,"global",2050,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7892.94780171808,361546.72412,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_heating_oil"
10,"global",2060,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7892.94780171808,361546.72412,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_heating_oil"
11,"global",2070,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7892.94780171808,361546.72412,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_heating_oil"
12,"AL",2020,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
13,"AL",2021,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
14,"AL",2024,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
15,"AL",2027,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
16,"AL",2030,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
17,"AL",2035,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
18,"AL",2040,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.68918918918919,1.0,"global_emission_factors.sec_heating_oil"
19,"AL",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
20,"AL",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
21,"AL",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
22,"AL",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
23,"AL",2020,"pow_combustion_st_oil_02",180.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59699667145822,1.0,"global_emission_factors.sec_heating_oil"
24,"AL",2021,"pow_combustion_st_oil_02",180.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59699667145822,1.0,"global_emission_factors.sec_heating_oil"
25,"AL",2024,"pow_combustion_st_oil_02",59.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57101794313423,1.0,"global_emission_factors.sec_heating_oil"
26,"AL",2027,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
27,"AL",2030,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
28,"AL",2035,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
29,"AL",2040,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
30,"AL",2045,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
31,"AL",2050,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
32,"AL",2060,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
33,"AL",2070,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
34,"AT",2020,"pow_combustion_cc_oil_02",540.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.42359012760794,1.0,"global_emission_factors.sec_heating_oil"
35,"AT",2021,"pow_combustion_cc_oil_02",540.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.42359012760794,1.0,"global_emission_factors.sec_heating_oil"
36,"AT",2024,"pow_combustion_cc_oil_02",348.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.33317778814746,1.0,"global_emission_factors.sec_heating_oil"
37,"AT",2027,"pow_combustion_cc_oil_02",348.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.33317778814746,1.0,"global_emission_factors.sec_heating_oil"
38,"AT",2030,"pow_combustion_cc_oil_02",348.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.33317778814746,1.0,"global_emission_factors.sec_heating_oil"
39,"AT",2035,"pow_combustion_cc_oil_02",348.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.33317778814746,1.0,"global_emission_factors.sec_heating_oil"
40,"AT",2040,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
41,"AT",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
42,"AT",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
43,"AT",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
44,"AT",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
45,"AT",2020,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.24675324675325,1.0,"global_emission_factors.sec_heating_oil"
46,"AT",2021,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.24675324675325,1.0,"global_emission_factors.sec_heating_oil"
47,"AT",2024,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.24675324675325,1.0,"global_emission_factors.sec_heating_oil"
48,"AT",2027,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.24675324675325,1.0,"global_emission_factors.sec_heating_oil"
49,"AT",2030,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.24675324675325,1.0,"global_emission_factors.sec_heating_oil"
50,"AT",2035,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.24675324675325,1.0,"global_emission_factors.sec_heating_oil"
51,"AT",2040,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
52,"AT",2045,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
53,"AT",2050,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
54,"AT",2060,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
55,"AT",2070,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
56,"BA",2020,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
57,"BA",2021,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
58,"BA",2024,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
59,"BA",2027,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
60,"BA",2030,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
61,"BA",2035,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
62,"BA",2040,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
63,"BA",2045,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
64,"BA",2050,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
65,"BA",2060,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
66,"BA",2070,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
67,"BE",2020,"pow_combustion_gt_oil_02",100.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.67322950337937,1.0,"global_emission_factors.sec_heating_oil"
68,"BE",2021,"pow_combustion_gt_oil_02",100.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.67322950337937,1.0,"global_emission_factors.sec_heating_oil"
69,"BE",2024,"pow_combustion_gt_oil_02",100.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.67322950337937,1.0,"global_emission_factors.sec_heating_oil"
70,"BE",2027,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.90697674418605,1.0,"global_emission_factors.sec_heating_oil"
71,"BE",2030,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.90697674418605,1.0,"global_emission_factors.sec_heating_oil"
72,"BE",2035,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.90697674418605,1.0,"global_emission_factors.sec_heating_oil"
73,"BE",2040,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.90697674418605,1.0,"global_emission_factors.sec_heating_oil"
74,"BE",2045,"pow_combustion_gt_oil_02",22.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.90697674418605,1.0,"global_emission_factors.sec_heating_oil"
75,"BE",2050,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
76,"BE",2060,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
77,"BE",2070,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
78,"BE",2020,"pow_combustion_st_oil_02",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,1.0,"global_emission_factors.sec_heating_oil"
79,"BE",2021,"pow_combustion_st_oil_02",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,1.0,"global_emission_factors.sec_heating_oil"
80,"BE",2024,"pow_combustion_st_oil_02",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,1.0,"global_emission_factors.sec_heating_oil"
81,"BE",2027,"pow_combustion_st_oil_02",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,1.0,"global_emission_factors.sec_heating_oil"
82,"BE",2030,"pow_combustion_st_oil_02",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,1.0,"global_emission_factors.sec_heating_oil"
83,"BE",2035,"pow_combustion_st_oil_02",206.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.5909766421066,1.0,"global_emission_factors.sec_heating_oil"
84,"BE",2040,"pow_combustion_st_oil_02",206.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.5909766421066,1.0,"global_emission_factors.sec_heating_oil"
85,"BE",2045,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
86,"BE",2050,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
87,"BE",2060,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
88,"BE",2070,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
89,"CH",2020,"pow_combustion_cc_oil_02",20.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58934536170565,1.0,"global_emission_factors.sec_heating_oil"
90,"CH",2021,"pow_combustion_cc_oil_02",20.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58934536170565,1.0,"global_emission_factors.sec_heating_oil"
91,"CH",2024,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
92,"CH",2027,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
93,"CH",2030,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
94,"CH",2035,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
95,"CH",2040,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
96,"CH",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
97,"CH",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
98,"CH",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
99,"CH",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
100,"CH",2020,"pow_combustion_gt_oil_02",38.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.20512820512821,1.0,"global_emission_factors.sec_heating_oil"
101,"CH",2021,"pow_combustion_gt_oil_02",38.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.20512820512821,1.0,"global_emission_factors.sec_heating_oil"
102,"CH",2024,"pow_combustion_gt_oil_02",38.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.20512820512821,1.0,"global_emission_factors.sec_heating_oil"
103,"CH",2027,"pow_combustion_gt_oil_02",38.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.20512820512821,1.0,"global_emission_factors.sec_heating_oil"
104,"CH",2030,"pow_combustion_gt_oil_02",38.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.20512820512821,1.0,"global_emission_factors.sec_heating_oil"
105,"CH",2035,"pow_combustion_gt_oil_02",38.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.20512820512821,1.0,"global_emission_factors.sec_heating_oil"
106,"CH",2040,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
107,"CH",2045,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
108,"CH",2050,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
109,"CH",2060,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
110,"CH",2070,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
111,"DE",2020,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
112,"DE",2021,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
113,"DE",2024,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
114,"DE",2027,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
115,"DE",2030,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
116,"DE",2035,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
117,"DE",2040,"pow_combustion_cc_oil_02",64.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58207113089551,1.0,"global_emission_factors.sec_heating_oil"
118,"DE",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
119,"DE",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
120,"DE",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
121,"DE",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
122,"DE",2020,"pow_combustion_gt_oil_02",917.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.43226644867845,1.0,"global_emission_factors.sec_heating_oil"
123,"DE",2021,"pow_combustion_gt_oil_02",917.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.43226644867845,1.0,"global_emission_factors.sec_heating_oil"
124,"DE",2024,"pow_combustion_gt_oil_02",681.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.23012123626843,1.0,"global_emission_factors.sec_heating_oil"
125,"DE",2027,"pow_combustion_gt_oil_02",409.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.06119394048261,1.0,"global_emission_factors.sec_heating_oil"
126,"DE",2030,"pow_combustion_gt_oil_02",409.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.06119394048261,1.0,"global_emission_factors.sec_heating_oil"
127,"DE",2035,"pow_combustion_gt_oil_02",289.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.89254543998719,1.0,"global_emission_factors.sec_heating_oil"
128,"DE",2040,"pow_combustion_gt_oil_02",260.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.86141926395492,1.0,"global_emission_factors.sec_heating_oil"
129,"DE",2045,"pow_combustion_gt_oil_02",146.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",2.77777777777778,1.0,"global_emission_factors.sec_heating_oil"
130,"DE",2050,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
131,"DE",2060,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
132,"DE",2070,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
133,"DE",2020,"pow_combustion_st_oil_02",39.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.63088660878716,1.0,"global_emission_factors.sec_heating_oil"
134,"DE",2021,"pow_combustion_st_oil_02",39.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.63088660878716,1.0,"global_emission_factors.sec_heating_oil"
