"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_coal","conversion_factor_sec_elec","ef_pri_coal_emi_co2_f_pow"
398,"NL",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
399,"NL",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
400,"NL",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
401,"NL",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
402,"NL",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
403,"NL",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
404,"NL",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
405,"NL",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
406,"NL",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
407,"NL",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
408,"PL",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
409,"PL",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
410,"PL",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
411,"PL",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
412,"PL",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
413,"PL",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
414,"PL",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
415,"PL",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
416,"PL",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
417,"PL",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
418,"PL",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
419,"PT",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
420,"PT",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
421,"PT",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
422,"PT",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
423,"PT",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
424,"PT",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
425,"PT",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
426,"PT",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
427,"PT",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
428,"PT",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
429,"PT",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
430,"RO",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
431,"RO",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
432,"RO",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
433,"RO",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
434,"RO",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
435,"RO",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
436,"RO",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
437,"RO",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
438,"RO",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
439,"RO",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
440,"RO",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
441,"RS",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
442,"RS",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
443,"RS",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
444,"RS",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
445,"RS",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
446,"RS",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
447,"RS",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
448,"RS",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
449,"RS",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
450,"RS",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
451,"RS",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
452,"SE",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
453,"SE",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
454,"SE",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
455,"SE",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
456,"SE",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
457,"SE",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
458,"SE",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
459,"SE",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
460,"SE",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
461,"SE",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
462,"SE",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
