"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_wood_chips_pp","conversion_factor_pri_biomass_wood_chips_pr","conversion_factor_pri_biomass_wood_chips_sr","conversion_factor_pri_biomass_pellets_pp","conversion_factor_pri_biomass_pellets_sr","conversion_factor_pri_biomass_straw_bales_pr","conversion_factor_sec_elec","ef_pri_biomass_wood_chips_pp_emi_co2_f_pow","ef_pri_biomass_wood_chips_pr_emi_co2_f_pow","ef_pri_biomass_wood_chips_sr_emi_co2_f_pow","ef_pri_biomass_pellets_pp_emi_co2_f_pow","ef_pri_biomass_pellets_sr_emi_co2_f_pow","ef_pri_biomass_straw_bales_pr_emi_co2_f_pow"
149,"HU",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
150,"HU",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
151,"HU",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
152,"HU",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
153,"HU",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
154,"HU",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
155,"IE",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
156,"IE",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
157,"IE",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
158,"IE",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
159,"IE",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
160,"IE",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
161,"IE",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
162,"IE",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
163,"IE",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
164,"IE",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
165,"IE",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
166,"IT",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
167,"IT",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
168,"IT",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
169,"IT",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
170,"IT",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
171,"IT",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
172,"IT",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
173,"IT",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
174,"IT",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
175,"IT",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
176,"IT",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
177,"LT",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
178,"LT",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
179,"LT",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
180,"LT",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
181,"LT",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
182,"LT",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
183,"LT",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
184,"LT",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
185,"LT",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
186,"LT",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
187,"LT",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
188,"LV",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
189,"LV",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
190,"LV",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
191,"LV",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
192,"LV",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
193,"LV",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
194,"LV",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
195,"LV",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
196,"LV",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
197,"LV",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
198,"LV",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
