"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_methane","conversion_factor_pri_cbm","conversion_factor_sec_elec","ef_sec_methane_emi_co2_f_pow","ef_pri_cbm_emi_co2_f_pow"
1,"DE",2020,"pow_combustion_gt_methane_0_ag",652.85,0.0,0.0,8535.944,480289.68,1.12158972198821,0.0,0.0,0.0,0,"","v1","","","",3.68858062671688,3.68858062671688,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
2,"DE",2021,"pow_combustion_gt_methane_0_ag",652.85,0.0,0.0,8535.944,480289.68,1.12158972198821,0.0,0.0,0.0,0,"","v1","","","",3.68858062671688,3.68858062671688,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
3,"DE",2024,"pow_combustion_gt_methane_0_ag",514.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.61291991407717,3.61291991407717,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
4,"DE",2027,"pow_combustion_gt_methane_0_ag",514.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.61291991407717,3.61291991407717,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
5,"DE",2030,"pow_combustion_gt_methane_0_ag",222.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.44301347427976,3.44301347427976,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
6,"DE",2035,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
7,"DE",2040,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
8,"DE",2045,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
9,"DE",2050,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
10,"DE",2060,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
11,"DE",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
12,"AT",2020,"pow_combustion_gt_methane_0_ag",367.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.42798430786475,3.42798430786475,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
13,"AT",2021,"pow_combustion_gt_methane_0_ag",367.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.42798430786475,3.42798430786475,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
14,"AT",2024,"pow_combustion_gt_methane_0_ag",297.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.30897098801194,3.30897098801194,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
15,"AT",2027,"pow_combustion_gt_methane_0_ag",232.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.18891576863866,3.18891576863866,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
16,"AT",2030,"pow_combustion_gt_methane_0_ag",162.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.99423332840455,2.99423332840455,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
17,"AT",2035,"pow_combustion_gt_methane_0_ag",162.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.99423332840455,2.99423332840455,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
18,"AT",2040,"pow_combustion_gt_methane_0_ag",162.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.99423332840455,2.99423332840455,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
19,"AT",2045,"pow_combustion_gt_methane_0_ag",42.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.8735632183908,2.8735632183908,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
20,"AT",2050,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
21,"AT",2060,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
22,"AT",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
23,"BE",2020,"pow_combustion_gt_methane_0_ag",460.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.80904365498104,2.80904365498104,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
24,"BE",2021,"pow_combustion_gt_methane_0_ag",460.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.80904365498104,2.80904365498104,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
25,"BE",2024,"pow_combustion_gt_methane_0_ag",424.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.73190243500134,2.73190243500134,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
26,"BE",2027,"pow_combustion_gt_methane_0_ag",424.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.73190243500134,2.73190243500134,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
27,"BE",2030,"pow_combustion_gt_methane_0_ag",424.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.73190243500134,2.73190243500134,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
28,"BE",2035,"pow_combustion_gt_methane_0_ag",336.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59163272861903,2.59163272861903,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
29,"BE",2040,"pow_combustion_gt_methane_0_ag",336.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59163272861903,2.59163272861903,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
30,"BE",2045,"pow_combustion_gt_methane_0_ag",336.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59163272861903,2.59163272861903,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
31,"BE",2050,"pow_combustion_gt_methane_0_ag",246.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.51102400783929,2.51102400783929,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
32,"BE",2060,"pow_combustion_gt_methane_0_ag",128.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.47524752475248,2.47524752475248,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
33,"BE",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
34,"CH",2020,"pow_combustion_gt_methane_0_ag",124.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.16126532193918,3.16126532193918,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
35,"CH",2021,"pow_combustion_gt_methane_0_ag",124.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.16126532193918,3.16126532193918,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
36,"CH",2024,"pow_combustion_gt_methane_0_ag",124.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.16126532193918,3.16126532193918,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
37,"CH",2027,"pow_combustion_gt_methane_0_ag",96.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.00940438871473,3.00940438871473,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
38,"CH",2030,"pow_combustion_gt_methane_0_ag",96.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.00940438871473,3.00940438871473,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
39,"CH",2035,"pow_combustion_gt_methane_0_ag",96.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.00940438871473,3.00940438871473,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
40,"CH",2040,"pow_combustion_gt_methane_0_ag",59.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.94117647058824,2.94117647058824,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
41,"CH",2045,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
42,"CH",2050,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
43,"CH",2060,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
44,"CH",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
45,"CZ",2020,"pow_combustion_gt_methane_0_ag",345.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.71447028423773,3.71447028423773,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
46,"CZ",2021,"pow_combustion_gt_methane_0_ag",345.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.71447028423773,3.71447028423773,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
47,"CZ",2024,"pow_combustion_gt_methane_0_ag",345.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.71447028423773,3.71447028423773,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
48,"CZ",2027,"pow_combustion_gt_methane_0_ag",45.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60416666666667,2.60416666666667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
49,"CZ",2030,"pow_combustion_gt_methane_0_ag",45.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60416666666667,2.60416666666667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
50,"CZ",2035,"pow_combustion_gt_methane_0_ag",45.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60416666666667,2.60416666666667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
51,"CZ",2040,"pow_combustion_gt_methane_0_ag",45.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60416666666667,2.60416666666667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
52,"CZ",2045,"pow_combustion_gt_methane_0_ag",45.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60416666666667,2.60416666666667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
53,"CZ",2050,"pow_combustion_gt_methane_0_ag",45.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60416666666667,2.60416666666667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
54,"CZ",2060,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
55,"CZ",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
56,"DK",2020,"pow_combustion_gt_methane_0_ag",140.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.71739130434783,2.71739130434783,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
57,"DK",2021,"pow_combustion_gt_methane_0_ag",140.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.71739130434783,2.71739130434783,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
58,"DK",2024,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
59,"DK",2027,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
60,"DK",2030,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
61,"DK",2035,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
62,"DK",2040,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
63,"DK",2045,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
64,"DK",2050,"pow_combustion_gt_methane_0_ag",502.0,0.0,0.0,8535.944,480289.68,3.74000398406375,0.0,0.0,0.0,0,"","v1","","","",2.24638795942678,2.24638795942678,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
65,"DK",2060,"pow_combustion_gt_methane_0_ag",362.0,0.0,0.0,8535.944,480289.68,4.761,0.0,0.0,0.0,0,"","v1","","","",2.10526488723493,2.10526488723493,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
66,"DK",2070,"pow_combustion_gt_methane_0_ag",362.0,0.0,0.0,8535.944,480289.68,4.761,0.0,0.0,0.0,0,"","v1","","","",2.10526488723493,2.10526488723493,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
67,"ES",2020,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
68,"ES",2021,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
69,"ES",2024,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
70,"ES",2027,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
71,"ES",2030,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
72,"ES",2035,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
73,"ES",2040,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
74,"ES",2045,"pow_combustion_gt_methane_0_ag",146.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.54817090198269,2.54817090198269,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
75,"ES",2050,"pow_combustion_gt_methane_0_ag",123.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.5,2.5,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
76,"ES",2060,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
77,"ES",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
78,"FI",2020,"pow_combustion_gt_methane_0_ag",163.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.13654556650246,3.13654556650246,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
79,"FI",2021,"pow_combustion_gt_methane_0_ag",163.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.13654556650246,3.13654556650246,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
80,"FI",2024,"pow_combustion_gt_methane_0_ag",163.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.13654556650246,3.13654556650246,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
81,"FI",2027,"pow_combustion_gt_methane_0_ag",163.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.13654556650246,3.13654556650246,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
82,"FI",2030,"pow_combustion_gt_methane_0_ag",163.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.13654556650246,3.13654556650246,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
83,"FI",2035,"pow_combustion_gt_methane_0_ag",163.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.13654556650246,3.13654556650246,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
84,"FI",2040,"pow_combustion_gt_methane_0_ag",63.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",2.97619047619048,2.97619047619048,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
85,"FI",2045,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
86,"FI",2050,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
87,"FI",2060,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
88,"FI",2070,"pow_combustion_gt_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
89,"FR",2020,"pow_combustion_gt_methane_0_ag",239.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.09810225033703,3.09810225033703,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
90,"FR",2021,"pow_combustion_gt_methane_0_ag",239.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.09810225033703,3.09810225033703,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
91,"FR",2024,"pow_combustion_gt_methane_0_ag",239.0,0.0,0.0,8535.944,480289.68,1.1,0.0,0.0,0.0,0,"","v1","","","",3.09810225033703,3.09810225033703,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
92,"FR",2027,"pow_combustion_gt_methane_0_ag",259.0,0.0,0.0,8522.76107490347,479524.978841699,1.3827027027027,0.0,0.0,0.0,0,"","v1","","","",2.98309323301123,2.98309323301123,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
93,"FR",2030,"pow_combustion_gt_methane_0_ag",235.0,0.0,0.0,8521.41473361702,479446.881702128,1.41157446808511,0.0,0.0,0.0,0,"","v1","","","",2.93022461885933,2.93022461885933,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
94,"FR",2035,"pow_combustion_gt_methane_0_ag",235.0,0.0,0.0,8521.41473361702,479446.881702128,1.41157446808511,0.0,0.0,0.0,0,"","v1","","","",2.93022461885933,2.93022461885933,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
95,"FR",2040,"pow_combustion_gt_methane_0_ag",235.0,0.0,0.0,8521.41473361702,479446.881702128,1.41157446808511,0.0,0.0,0.0,0,"","v1","","","",2.93022461885933,2.93022461885933,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
96,"FR",2045,"pow_combustion_gt_methane_0_ag",20.0,0.0,0.0,8365.22512,470386.8,4.761,0.0,0.0,0.0,0,"","v1","","","",2.06640816081225,2.06640816081225,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
97,"FR",2050,"pow_combustion_gt_methane_0_ag",20.0,0.0,0.0,8365.22512,470386.8,4.761,0.0,0.0,0.0,0,"","v1","","","",2.06640816081225,2.06640816081225,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
98,"FR",2060,"pow_combustion_gt_methane_0_ag",20.0,0.0,0.0,8365.22512,470386.8,4.761,0.0,0.0,0.0,0,"","v1","","","",2.06640816081225,2.06640816081225,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
99,"FR",2070,"pow_combustion_gt_methane_0_ag",20.0,0.0,0.0,8365.22512,470386.8,4.761,0.0,0.0,0.0,0,"","v1","","","",2.06640816081225,2.06640816081225,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
100,"GB",2020,"pow_combustion_gt_methane_0_ag",1600.0,0.0,0.0,8535.944,480289.68,1.7864375,0.0,0.0,0.0,0,"","v1","","","",2.7372579692528,2.7372579692528,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
101,"GB",2021,"pow_combustion_gt_methane_0_ag",1600.0,0.0,0.0,8535.944,480289.68,1.7864375,0.0,0.0,0.0,0,"","v1","","","",2.7372579692528,2.7372579692528,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
102,"GB",2024,"pow_combustion_gt_methane_0_ag",2975.0,0.0,0.0,8535.944,480289.68,3.30890588235294,0.0,0.0,0.0,0,"","v1","","","",2.34859462591106,2.34859462591106,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
103,"GB",2027,"pow_combustion_gt_methane_0_ag",2975.0,0.0,0.0,8535.944,480289.68,3.30890588235294,0.0,0.0,0.0,0,"","v1","","","",2.34859462591106,2.34859462591106,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
104,"GB",2030,"pow_combustion_gt_methane_0_ag",2975.0,0.0,0.0,8535.944,480289.68,3.30890588235294,0.0,0.0,0.0,0,"","v1","","","",2.34859462591106,2.34859462591106,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
105,"GB",2035,"pow_combustion_gt_methane_0_ag",2951.0,0.0,0.0,8535.944,480289.68,3.32687055235513,0.0,0.0,0.0,0,"","v1","","","",2.34253686614274,2.34253686614274,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
106,"GB",2040,"pow_combustion_gt_methane_0_ag",2951.0,0.0,0.0,8535.944,480289.68,3.32687055235513,0.0,0.0,0.0,0,"","v1","","","",2.34253686614274,2.34253686614274,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
107,"GB",2045,"pow_combustion_gt_methane_0_ag",2909.0,0.0,0.0,8535.944,480289.68,3.35902200068752,0.0,0.0,0.0,0,"","v1","","","",2.3353580927797,2.3353580927797,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
108,"GB",2050,"pow_combustion_gt_methane_0_ag",1894.0,0.0,0.0,8535.944,480289.68,4.56963833157339,0.0,0.0,0.0,0,"","v1","","","",2.14555960698424,2.14555960698424,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
109,"GB",2060,"pow_combustion_gt_methane_0_ag",1795.0,0.0,0.0,8535.944,480289.68,4.761,0.0,0.0,0.0,0,"","v1","","","",2.12193656503276,2.12193656503276,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
