"id","region","year","type","availability_constant","efficiency","cost_fix_p","cost_inv_p","lifetime","cost_var_e","starting_year","flow_share_fix_pri_envir_heat","flow_share_fix_pri_geoth_heat","flow_share_fix_iip_cooling","flow_share_fix_pri_solar_radiation","flow_share_fix_iip_heat_high","flow_share_fix_exo_space_heat","flow_share_fix_sec_elec_ind","flow_share_up_sec_methane","capacity_p_inst_0","potential_annual_max","flow_share_min_sec_methane","flow_share_min_sec_elec_ind","flow_share_fix_iip_hot_water","flow_share_fix_iip_steam","flow_share_fix_iip_process_heat","flow_share_fix_iip_machine_drive","flow_share_fix_iip_electro_chemicals","flow_share_fix_iip_other_processes","flow_share_fix_exo_cooling_normal","flow_share_fix_iip_pump_fans_compression","flow_share_fix_iip_lighting","flow_share_fix_iip_heat_kiln","flow_share_fix_iip_other_sugar_ind_heat","bandwidth_type","version","method","source","comment"
1389,"DE",2035,"ind_other_other_proc_heavy_fuel_oil_1",1.0,0.844444444,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1390,"DE",2040,"ind_other_other_proc_heavy_fuel_oil_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1391,"DE",2045,"ind_other_other_proc_heavy_fuel_oil_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1392,"DE",2050,"ind_other_other_proc_heavy_fuel_oil_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1393,"DE",2060,"ind_other_other_proc_heavy_fuel_oil_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1394,"DE",2070,"ind_other_other_proc_heavy_fuel_oil_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1395,"DE",2021,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1396,"DE",2024,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1397,"DE",2027,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1398,"DE",2030,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1399,"DE",2035,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1400,"DE",2040,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1401,"DE",2045,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1402,"DE",2050,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1403,"DE",2060,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1404,"DE",2070,"ind_other_other_proc_hth_0","",0.900090009,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1405,"DE",2021,"ind_other_other_proc_hth_1",1.0,0.900090009,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1406,"DE",2024,"ind_other_other_proc_hth_1",1.0,0.950045005,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1407,"DE",2027,"ind_other_other_proc_hth_1",1.0,0.999800638,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1408,"DE",2030,"ind_other_other_proc_hth_1",1.0,1.055555556,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1409,"DE",2035,"ind_other_other_proc_hth_1",1.0,1.085831864,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1410,"DE",2040,"ind_other_other_proc_hth_1",1.0,1.117896311,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1411,"DE",2045,"ind_other_other_proc_hth_1",1.0,1.117896311,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1412,"DE",2050,"ind_other_other_proc_hth_1",1.0,1.187429696,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1413,"DE",2060,"ind_other_other_proc_hth_1",1.0,1.187429696,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1414,"DE",2070,"ind_other_other_proc_hth_1",1.0,1.187429696,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1415,"DE",2021,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1416,"DE",2024,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1417,"DE",2027,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1418,"DE",2030,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1419,"DE",2035,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1420,"DE",2040,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1421,"DE",2045,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1422,"DE",2050,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1423,"DE",2060,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1424,"DE",2070,"ind_other_other_proc_lpg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.77,"","","","","","","","","","","","","","","","","","",""
1425,"DE",2021,"ind_other_other_proc_lpg_1",1.0,0.699790063,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1426,"DE",2024,"ind_other_other_proc_lpg_1",1.0,0.73869752,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1427,"DE",2027,"ind_other_other_proc_lpg_1",1.0,0.777960247,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1428,"DE",2030,"ind_other_other_proc_lpg_1",1.0,0.820954606,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1429,"DE",2035,"ind_other_other_proc_lpg_1",1.0,0.844444444,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1430,"DE",2040,"ind_other_other_proc_lpg_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1431,"DE",2045,"ind_other_other_proc_lpg_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1432,"DE",2050,"ind_other_other_proc_lpg_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1433,"DE",2060,"ind_other_other_proc_lpg_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1434,"DE",2070,"ind_other_other_proc_lpg_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1435,"DE",2021,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1436,"DE",2024,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1437,"DE",2027,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1438,"DE",2030,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1439,"DE",2035,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1440,"DE",2040,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1441,"DE",2045,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1442,"DE",2050,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1443,"DE",2060,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1444,"DE",2070,"ind_other_other_proc_rfg_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1445,"DE",2021,"ind_other_other_proc_rfg_1",1.0,0.699790063,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1446,"DE",2024,"ind_other_other_proc_rfg_1",1.0,0.73869752,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1447,"DE",2027,"ind_other_other_proc_rfg_1",1.0,0.777960247,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1448,"DE",2030,"ind_other_other_proc_rfg_1",1.0,0.820954606,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1449,"DE",2035,"ind_other_other_proc_rfg_1",1.0,0.844444444,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1450,"DE",2040,"ind_other_other_proc_rfg_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1451,"DE",2045,"ind_other_other_proc_rfg_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1452,"DE",2050,"ind_other_other_proc_rfg_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1453,"DE",2060,"ind_other_other_proc_rfg_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1454,"DE",2070,"ind_other_other_proc_rfg_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1455,"DE",2021,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1456,"DE",2024,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1457,"DE",2027,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1458,"DE",2030,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1459,"DE",2035,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1460,"DE",2040,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1461,"DE",2045,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1462,"DE",2050,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1463,"DE",2060,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1464,"DE",2070,"ind_other_other_proc_sludge_0","",0.699790063,"","",30.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
1465,"DE",2021,"ind_other_other_proc_sludge_1",1.0,0.699790063,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1466,"DE",2024,"ind_other_other_proc_sludge_1",1.0,0.73869752,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1467,"DE",2027,"ind_other_other_proc_sludge_1",1.0,0.777960247,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1468,"DE",2030,"ind_other_other_proc_sludge_1",1.0,0.820954606,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1469,"DE",2035,"ind_other_other_proc_sludge_1",1.0,0.844444444,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1470,"DE",2040,"ind_other_other_proc_sludge_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1471,"DE",2045,"ind_other_other_proc_sludge_1",1.0,0.869318156,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1472,"DE",2050,"ind_other_other_proc_sludge_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1473,"DE",2060,"ind_other_other_proc_sludge_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1474,"DE",2070,"ind_other_other_proc_sludge_1",1.0,0.923353969,"",8.8,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1475,"DE",2021,"ind_other_pump_fans_elec_0",0.9,0.598802395,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1476,"DE",2024,"ind_other_pump_fans_elec_0",0.8,0.509943906,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1477,"DE",2027,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1478,"DE",2030,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1479,"DE",2035,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1480,"DE",2040,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1481,"DE",2045,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1482,"DE",2050,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1483,"DE",2060,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1484,"DE",2070,"ind_other_pump_fans_elec_0",0.7,0.599880024,"","",20.0,"","","","","","","","","","",6.06,"","",1.67,"","","","","","","","","","","","","","","",""
1485,"DE",2021,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1486,"DE",2024,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1487,"DE",2027,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1488,"DE",2030,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1489,"DE",2035,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1490,"DE",2040,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1491,"DE",2045,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1492,"DE",2050,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1493,"DE",2060,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1494,"DE",2070,"ind_other_pump_fans_elec_1",1.0,0.75,6.0,525.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1495,"DE",2021,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,922.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1496,"DE",2024,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,876.4,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1497,"DE",2027,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,832.6,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1498,"DE",2030,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,807.6,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1499,"DE",2035,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,783.4,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1500,"DE",2040,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,775.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1501,"DE",2045,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,775.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1502,"DE",2050,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1503,"DE",2060,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1504,"DE",2070,"ind_other_solar_collector_hot_water_backup_elec_1",0.15,0.738,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1505,"DE",2021,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,922.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1506,"DE",2024,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,876.4,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1507,"DE",2027,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,832.6,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1508,"DE",2030,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,807.6,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1509,"DE",2035,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,783.4,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1510,"DE",2040,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,775.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1511,"DE",2045,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,775.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1512,"DE",2050,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1513,"DE",2060,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1514,"DE",2070,"ind_other_solar_collector_hot_water_backup_gas_1",0.15,0.651,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1515,"DE",2021,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,922.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1516,"DE",2024,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,876.4,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1517,"DE",2027,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,832.6,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1518,"DE",2030,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,807.6,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1519,"DE",2035,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,783.4,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1520,"DE",2040,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,775.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1521,"DE",2045,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,775.5,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1522,"DE",2050,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1523,"DE",2060,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1579,"DE",2035,"ind_other_steam_bio_1",0.85,0.939795817,53.9,579.5,30.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1524,"DE",2070,"ind_other_solar_collector_hot_water_backup_heating_oil_1",0.15,0.651,14.0,767.8,15.0,"",2021.0,"","","",0.5,"","","","","","","","","","","","","","","","","","","","","","","",""
1525,"DE",2021,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1526,"DE",2024,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1527,"DE",2027,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1528,"DE",2030,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1529,"DE",2035,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1530,"DE",2040,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1531,"DE",2045,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1532,"DE",2050,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1533,"DE",2060,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1534,"DE",2070,"ind_other_solar_collector_space_heat_backup_elec_1","",0.738,5.0,923.0,20.0,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1535,"DE",2021,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1536,"DE",2024,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1537,"DE",2027,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1538,"DE",2030,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1539,"DE",2035,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1540,"DE",2040,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1541,"DE",2045,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1542,"DE",2050,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
1543,"DE",2060,"ind_other_solar_collector_space_heat_backup_gas_1","",0.67,14.0,922.5,18.75,"",2021.0,"","","",0.5,"",0.76,"","","","","","","","","","","","","","","","","","","","","",""
